crm_db_version,entity_id,canonical_name,display_name,group_name,group_code,group_mapping_status,group_rule_id,counterparty_general_name,counterparty_registered_name,counterparty_category,counterparty_resource_list,related_projects_text,current_contact_points,next_target_project,entity_kind,primary_stakeholder_group_code,primary_stakeholder_type_code,primary_stakeholder_type_name,role_count,role_types,role_subtypes,source_systems,source_record_total,project_count_max,latest_base_date,owner_department,owner_manager,record_status,importance_level,relationship_status,interest_topics,key_requests,risk_notes,next_action,next_meeting_date,coverage_note
v0110,SH000318,동부산테마파크,동부산테마파크,동부산테마파크,group,self,,동부산테마파크,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,자산관리2파트3,이우석,seeded,,,,,,,,
v0110,SH000319,동양생명,동양생명,동양생명,group,self,,동양생명,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),보험사,lender_snapshot,2,2,2025-11-30,자산관리3파트1,문승현,seeded,,,,,,,,
v0110,SH000320,동원건설산업,동원건설산업,동원건설산업,group,self,,동원건설산업,동원건설산업(주),시공사,https://www.notion.so/33d8ced43c47805eb9c2f26ace402075,인천 석남 물류센터,,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,시공사,counterparty_seed,1,1,,,,counterparty_seeded,,,,,,,,
v0110,SH000321,동원제일저축은행,동원제일저축은행,동원제일저축은행,group,self,,동원제일저축은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),은행,lender_snapshot,1,1,2025-11-30,사업,손서형,seeded,,,,,,,,
v0110,SH000322,동일건축,동일건축,동일건축,group,self,,동일건축,(주)종합건축사사무소동일건축,설계사,https://www.notion.so/33d8ced43c478026857ce2763271a430,효제동 주거용 오피스텔,,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,설계사,counterparty_seed,1,1,,,,counterparty_seeded,,,,,,,,
v0110,SH000323,동일스위트,동일스위트,동일스위트,group,self,,동일스위트,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,2,금융기관(대주) | 펀드 수익자,기타 | 일반기업,"beneficiary_snapshot,lender_snapshot",2,1,2025-11-30,"전략펀드운용1실,자산관리2파트4",김회인,seeded,,,,,,,,
v0110,SH000324,두가 CNC,두가 CNC,두가 CNC,cnc,self,,두가 CNC,(주)두가씨앤씨종합건축사사무소,설계사,https://www.notion.so/33d8ced43c478049a33ac25e43ed9894,안성 성은 물류센터; 아레나스 안성,우형석,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,설계사,counterparty_seed,1,2,,,우형석,counterparty_seeded,,,,,,,,
v0110,SH000325,디비에스은행,디비에스은행,디비에스은행,group,self,,디비에스은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),은행,lender_snapshot,1,1,2025-11-30,자산관리2파트4,김유리,seeded,,,,,,,,
v0110,SH000326,디앤디플랫폼리츠,디앤디플랫폼리츠,디앤디플랫폼리츠,group,self,,디앤디플랫폼리츠,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,리츠,beneficiary_snapshot,1,1,2025-11-30,글로벌펀드운용2,윤주성,seeded,,,,,,,,
v0110,SH000327,디앤에스씨,디앤에스씨,디앤에스씨,group,self,,디앤에스씨,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,1,1,2025-11-30,자산관리2파트3,김나현,seeded,,,,,,,,
v0110,SH000328,디앤오,디앤오,디앤오,group,self,,디앤오,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,1,1,2025-11-30,GPI1,김유진,seeded,,,,,,,,
v0110,SH000329,디에스네트웍스,디에스네트웍스,디에스네트웍스,group,self,,디에스네트웍스,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,사모리츠파트,이길수,seeded,,,,,,,,
v0110,SH000330,디에스센트럴프라임,디에스센트럴프라임,디에스센트럴프라임,group,self,,디에스센트럴프라임,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),기타,lender_snapshot,1,1,2025-11-30,IOTA TF,조영비,seeded,,,,,,,,
v0110,SH000331,디에스클러스터,디에스클러스터,디에스클러스터,group,self,,디에스클러스터,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,1,1,2025-11-30,IOTA TF,한수정,seeded,,,,,,,,
v0110,SH000332,디와이시스템,디와이시스템,디와이시스템,group,self,,디와이시스템,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,1,1,2025-11-30,IOTA TF,한수정,seeded,,,,,,,,
v0110,SH000333,디피아이피코리아 유한회사,디피아이피코리아 유한회사,디피아이피코리아 유한회사,group,self,,디피아이피코리아 유한회사,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,기타 투자기관,beneficiary_snapshot,1,1,2025-11-30,업무수탁,박유진,seeded,,,,,,,,
v0110,SH000334,라인플러스,라인플러스,라인플러스,group,self,,라인플러스,,,,,,,organization,occupier_customer,tenant,임차인,1,임차인,임차인 일반,t5t_dashboard,10,1,2026-04-12,,,seeded,,,,,,,,
v0110,SH000335,라크라,라크라,라크라,group,self,,라크라,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,전략투자2파트,이주영,seeded,,,,,,,,
v0110,SH000336,롯데 이노베이트,롯데 이노베이트,롯데 이노베이트,group,self,,롯데 이노베이트,롯데이노베이트(주),Operator,https://www.notion.so/33d8ced43c4780abb39ec69022614043,안산글로벌클라우드센터; 하남소형데이터센터,홍창의,부천소형DC,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,운영사,counterparty_seed,1,2,,,홍창의,counterparty_seeded,,,,,,,,
v0110,SH000337,롯데건설,롯데건설,롯데건설,group,self,,롯데건설,롯데건설(주),시공사,https://www.notion.so/33d8ced43c478037bfb9c5ab2813afc1,부천 소사 공동주택 개발사업,,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,시공사,counterparty_seed,1,1,,,,counterparty_seeded,,,,,,,,
v0110,SH000338,롯데손해보험,롯데손해보험,롯데손해보험,group,self,,롯데손해보험,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,2,금융기관(대주) | 펀드 수익자,보험사,"beneficiary_snapshot,lender_snapshot",4,3,2025-11-30,글로벌펀드운용1,이수현,seeded,,,,,,,,
v0110,SH000339,롯데쇼핑,롯데쇼핑,롯데쇼핑,group,self,,롯데쇼핑,,,,,,,organization,occupier_customer,tenant,임차인,2,임차인 | 펀드 수익자,일반기업 | 임차인 일반,"beneficiary_snapshot,t5t_dashboard",3,1,2026-03-30,자산관리2파트3,이우석,seeded,,,,,,,,
v0110,SH000340,롯데캐피탈,롯데캐피탈,롯데캐피탈,group,self,,롯데캐피탈,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),여전사,lender_snapshot,3,3,2025-11-30,자산관리3파트1,박준규,seeded,,,,,,,,
v0110,SH000341,리테일투자자,리테일투자자,리테일투자자,group,self,,리테일투자자,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,기타,beneficiary_snapshot,1,0,2025-11-30,헤지펀드운용파트,이병윤,seeded,,,,,,,,
v0110,SH000342,마르스자산운용,마르스자산운용,마르스자산운용,group,self,,마르스자산운용,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,자산운용사,beneficiary_snapshot,1,1,2025-11-30,헤지펀드운용파트,김정훈,seeded,,,,,,,,
v0110,SH000343,마스터자산운용,마스터자산운용,마스터자산운용,group,self,,마스터자산운용,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,자산운용사,beneficiary_snapshot,1,1,2025-11-30,글로벌펀드운용3,석동주,seeded,,,,,,,,
v0110,SH000344,마스턴투자운용,마스턴투자운용,마스턴투자운용,group,self,,마스턴투자운용,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,자산운용사,beneficiary_snapshot,6,4,2025-11-30,"281호TF,글로벌펀드운용1",박종덕,seeded,,,,,,,,
v0110,SH000345,마크자산운용(주),마크자산운용(주),마크자산운용(주),group,self,,마크자산운용(주),,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,자산운용사,beneficiary_snapshot,2,2,2025-11-30,"기업&인프라파트,이지스자산운용",오지은,seeded,,,,,,,,
v0110,SH000348,맥서브,맥서브,맥서브,group,self,,맥서브,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,1,1,2025-11-30,자산관리3파트2,안정훈,seeded,,,,,,,,
v0110,SH000349,머큐리자산운용,머큐리자산운용,머큐리자산운용,group,self,,머큐리자산운용,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),기타,lender_snapshot,1,1,2025-11-30,자산관리2파트1,이경훈,seeded,,,,,,,,
v0110,SH000350,메리츠,메리츠,메리츠,meritz,mapped,GRP-0301,메리츠,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),대주 일반,t5t_dashboard,4,0,2026-04-13,,,seeded,,,,,,,,
v0110,SH000351,메리츠증권,메리츠증권,메리츠,meritz,mapped,GRP-0302,메리츠,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,2,금융기관(대주) | 펀드 수익자,대주 일반 | 증권사,"beneficiary_snapshot,t5t_dashboard",7,4,2026-04-13,글로벌펀드운용2,윤주성,seeded,,,,,,,,
v0110,SH000352,메리츠캐피탈,메리츠캐피탈,메리츠,meritz,mapped,GRP-0303,메리츠,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,2,금융기관(대주) | 펀드 수익자,리스사 | 여전사,"beneficiary_snapshot,lender_snapshot",9,6,2025-11-30,글로벌펀드운용2,윤주성,seeded,,,,,,,,
v0110,SH000353,메리츠화재,메리츠화재,메리츠,meritz,mapped,GRP-0304,메리츠,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,보험사,beneficiary_snapshot,9,9,2025-11-30,글로벌펀드운용2,윤주성,seeded,,,,,,,,
v0110,SH000354,메리츠화재해상보험,메리츠화재해상보험,메리츠,meritz,mapped,GRP-0305,메리츠,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),보험사,lender_snapshot,4,3,2025-11-30,IOTA TF,한수정,seeded,,,,,,,,
v0110,SH000355,메트라이프생명보험,메트라이프생명보험,메트라이프생명보험,group,self,,메트라이프생명보험,,,,,,,organization,financing_partner,lender,금융기관(대주),2,금융기관(대주) | 펀드 수익자,보험사,"beneficiary_snapshot,lender_snapshot",8,6,2025-11-30,사업,유미현,seeded,,,,,,,,
v0110,SH000356,모니모남산제일차,모니모남산제일차,모니모남산제일차,group,self,,모니모남산제일차,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),유동화증권,lender_snapshot,1,1,2025-11-30,IOTA TF,한수정,seeded,,,,,,,,
v0110,SH000357,모멘스솔루션,모멘스솔루션,모멘스솔루션,group,self,,모멘스솔루션,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,자산운용사,beneficiary_snapshot,1,1,2025-11-30,글로벌펀드운용3,김규식,seeded,,,,,,,,
v0110,SH000358,모아저축은행,모아저축은행,모아저축은행,group,self,,모아저축은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),저축은행,lender_snapshot,3,2,2025-11-30,사업,손서형,seeded,,,,,,,,
v0110,SH000359,무궁화신탁,무궁화신탁,무궁화신탁,group,self,,무궁화신탁,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,2,2,2025-11-30,라이프리빙파트,심동민,seeded,,,,,,,,
v0110,SH000360,무림캐피탈,무림캐피탈,무림캐피탈,group,self,,무림캐피탈,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),여전사,lender_snapshot,1,1,2025-11-30,IOTA TF,한수정,seeded,,,,,,,,
v0110,SH000361,무영,무영,무영,group,self,,무영,(주)무영종합건축사사무소,설계사,https://www.notion.so/33d8ced43c4780efb1b7dc46dde0917f,대구 경산 쿠팡센터; 인천 석남 물류센터,,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,설계사,counterparty_seed,1,2,,,,counterparty_seeded,,,,,,,,
v0110,SH000362,문창신용협동조합,문창신용협동조합,문창신용협동조합,group,self,,문창신용협동조합,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,IOTA TF,조영비,seeded,,,,,,,,
v0110,SH000363,미래에셋,미래에셋,미래에셋,miraeasset,mapped,GRP-0401,미래에셋,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),대주 일반,t5t_dashboard,6,2,2026-04-13,,,seeded,,,,,,,,
v0110,SH000365,미래에셋생명,미래에셋생명,미래에셋,miraeasset,mapped,GRP-0404,미래에셋,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,보험사,beneficiary_snapshot,2,2,2025-11-30,인프라전략1파트,김민경,seeded,,,,,,,,
v0110,SH000366,미래에셋자산운용OCIO,미래에셋자산운용OCIO,미래에셋,miraeasset,mapped,GRP-0405,미래에셋,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,연기금,beneficiary_snapshot,1,1,2025-11-30,대체증권투자파트,신영찬,seeded,,,,,,,,
v0110,SH000367,미래에셋증권,미래에셋증권,미래에셋,miraeasset,mapped,GRP-0402,미래에셋,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,2,금융기관(대주) | 펀드 수익자,증권사,"beneficiary_snapshot,lender_snapshot",3,2,2025-11-30,자산관리2파트4,이형철,seeded,,,,,,,,
v0110,SH000368,미래에셋캐피탈,미래에셋캐피탈,미래에셋,miraeasset,mapped,GRP-0403,미래에셋,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),여전사,lender_snapshot,8,8,2025-11-30,로지스틱스매니지먼트,이정훈B,seeded,,,,,,,,
v0110,SH000364,미래에셋 주택기금,미래에셋 주택기금,미래에셋 주택기금,group,self,,미래에셋 주택기금,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,연기금,beneficiary_snapshot,2,2,2025-11-30,글로벌펀드운용2,신윤아,seeded,,,,,,,,
