entity_role_id,entity_id,canonical_name,stakeholder_group_code,stakeholder_group_name,stakeholder_type_code,stakeholder_type_name,stakeholder_subtype_code,stakeholder_subtype_name,source_system,source_role_label,source_records,project_count,latest_base_date,owner_department,owner_manager,raw_type_label,raw_class_label,t5t_type_name,confidence,status,notes
SH000759-R01,SH000759,푸른덴셜생명보험,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,insurance_company,보험사,beneficiary_snapshot,수익자,2,2,2025-11-30,글로벌펀드운용3,석동주,전문투자자,보험사,기관투자자(LP),0.95,active,
SH000760-R01,SH000760,푸른인베스트먼트,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,금융투자업,beneficiary_snapshot,수익자,1,0,2025-11-30,헤지펀드운용파트,문석호,전문투자자,금융투자업,기관투자자(LP),0.95,active,
SH000761-R01,SH000761,푸른저축은행,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,상호 저축은행 및 기타 저축기관,beneficiary_snapshot,수익자,9,4,2025-11-30,헤지펀드운용파트,이병윤,전문투자자,상호 저축은행 및 기타 저축기관,기관투자자(LP),0.95,active,
SH000762-R01,SH000762,푸본현대생명보험,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,insurance_company,보험사,beneficiary_snapshot,수익자,1,1,2025-11-30,자산관리3파트1,박준규,전문투자자,보험사,기관투자자(LP),0.95,active,
SH000762-R02,SH000762,푸본현대생명보험,financing_partner,금융 파트너,lender,금융기관(대주),insurance_company,보험사,lender_snapshot,대주,1,1,2025-11-30,개발관리실,최성현,,보험사,금융기관(대주),0.95,active,
SH000763-R01,SH000763,프라임비전제일차,financing_partner,금융 파트너,lender,금융기관(대주),securitized_vehicle,유동화증권,lender_snapshot,대주,1,1,2025-11-30,IOTA TF,한수정,,유동화증권,금융기관(대주),0.95,active,
SH000764-R01,SH000764,피벗플러스,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,corporate,일반기업,beneficiary_snapshot,수익자,1,1,2025-11-30,사업,유미현,전문투자자,일반기업,기관투자자(LP),0.95,active,
SH000765-R01,SH000765,피에스텍,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,corporate,일반기업,beneficiary_snapshot,수익자,1,1,2025-11-30,대체증권투자파트,신영찬,전문투자자,일반기업,기관투자자(LP),0.95,active,
SH000766-R01,SH000766,핀포인트,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,2,2,2025-11-30,자산관리2파트4,이형철,,,기관투자자(LP),0.8,active,
SH000767-R01,SH000767,하나,financing_partner,금융 파트너,lender,금융기관(대주),lender_unknown,대주 일반,t5t_dashboard,금융기관(대주),3,3,2026-04-17,,,금융기관(대주),,금융기관(대주),0.75,active,T5T 로그 키워드 기반 식별
SH000768-R01,SH000768,하나레지던스2호,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,spc,SPC,beneficiary_snapshot,수익자,1,1,2025-11-30,글로벌펀드운용3,석동주,전문투자자,SPC,기관투자자(LP),0.95,active,
SH000769-R01,SH000769,하나생명보험,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,insurance_company,보험사,beneficiary_snapshot,수익자,1,1,2025-11-30,"281호TF,글로벌펀드운용1",김민건,전문투자자,보험사,기관투자자(LP),0.95,active,
SH000770-R01,SH000770,하나손해보험,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,insurance_company,보험사,beneficiary_snapshot,수익자,2,2,2025-11-30,글로벌펀드운용3,오지원,전문투자자,보험사,기관투자자(LP),0.95,active,
SH000771-R01,SH000771,하나에프앤아이(하나F&I),capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,금융투자업,beneficiary_snapshot,수익자,1,1,2025-11-30,업무수탁,박유진,전문투자자,금융투자업,기관투자자(LP),0.95,active,
SH000772-R01,SH000772,하나은행,financing_partner,금융 파트너,lender,금융기관(대주),bank,은행,lender_snapshot,대주,10,9,2025-11-30,자산관리2파트1,이경훈,,은행,금융기관(대주),0.95,active,
SH000772-R02,SH000772,하나은행,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,bank,은행,beneficiary_snapshot,수익자,2,0,2025-11-30,헤지펀드운용파트,문석호,전문투자자,은행,기관투자자(LP),0.95,active,
SH000773-R01,SH000773,하나증권,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,securities_company,증권사,beneficiary_snapshot,수익자,11,9,2025-11-30,글로벌펀드운용3,석동주,전문투자자,증권사,기관투자자(LP),0.95,active,
SH000774-R01,SH000774,하나캐피탈,financing_partner,금융 파트너,lender,금융기관(대주),specialized_credit_finance,여전사,lender_snapshot,대주,6,6,2025-11-30,개발관리실,최성현,,여전사,금융기관(대주),0.95,active,
SH000774-R02,SH000774,하나캐피탈,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,리스사,beneficiary_snapshot,수익자,4,4,2025-11-30,"281호TF,글로벌펀드운용1",박종덕,전문투자자,리스사,기관투자자(LP),0.95,active,
SH000775-R01,SH000775,하나커넥트,financing_partner,금융 파트너,lender,금융기관(대주),lender_unknown,기타,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트1,이경훈,,기타,금융기관(대주),0.95,active,
SH000776-R01,SH000776,하우징플랫폼(Blind),capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,3,3,2025-11-30,사업,박세민,,,기관투자자(LP),0.8,active,
SH000777-R01,SH000777,하인즈코리아투자자문,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,asset_manager,자산운용사,beneficiary_snapshot,수익자,2,1,2025-11-30,"229호TF,글로벌운용전략",나혜윤,전문투자자,자산운용사,기관투자자(LP),0.95,active,
SH000778-R01,SH000778,한국교직원공제회,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,mutual_aid_association,공제회,beneficiary_snapshot,수익자,19,19,2025-11-30,글로벌펀드운용3,유진선,전문투자자,공제회,기관투자자(LP),0.95,active,
SH000779-R01,SH000779,한국부동산에스앤디,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,1,1,2025-11-30,사업,박세민,,,기관투자자(LP),0.8,active,
SH000780-R01,SH000780,한국산업단지공단,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,government_body,정부기관,beneficiary_snapshot,수익자,1,1,2025-11-30,CM그룹,권종엽,전문투자자,정부기관,기관투자자(LP),0.95,active,
SH000781-R01,SH000781,한국자산관리공사,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,government_body,정부기관,beneficiary_snapshot,수익자,4,4,2025-11-30,업무수탁,박유진,전문투자자,정부기관,기관투자자(LP),0.95,active,
SH000782-R01,SH000782,한국자산신탁,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,1,1,2025-11-30,자산관리1파트1,정하윤,,,기관투자자(LP),0.8,active,
SH000783-R01,SH000783,한국저축은행,financing_partner,금융 파트너,lender,금융기관(대주),lender_unknown,대주 일반,t5t_dashboard,금융기관(대주),2,1,2026-04-13,,,금융기관(대주),,금융기관(대주),0.75,active,T5T 로그 키워드 기반 식별
SH000784-R01,SH000784,한국증권금융,financing_partner,금융 파트너,lender,금융기관(대주),lender_unknown,기타,lender_snapshot,대주,7,6,2025-11-30,개발관리실,최성현,,기타,금융기관(대주),0.95,active,
SH000784-R02,SH000784,한국증권금융,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,securities_company,증권사,beneficiary_snapshot,수익자,1,1,2025-11-30,글로벌펀드운용1,이진희,전문투자자,증권사,기관투자자(LP),0.95,active,
SH000785-R01,SH000785,한국증권금융(신한부동산론전문투자형사모부동산투자신탁제2호의 신탁업자로서),financing_partner,금융 파트너,lender,금융기관(대주),lender_unknown,기타,lender_snapshot,대주,2,1,2025-11-30,전략투자2파트,이주영,,기타,금융기관(대주),0.95,active,
SH000786-R01,SH000786,한국지방재정공제회,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,mutual_aid_association,공제회,beneficiary_snapshot,수익자,3,2,2025-11-30,자산관리3파트1,정준우,전문투자자,공제회,기관투자자(LP),0.95,active,
SH000787-R01,SH000787,한국투자부동산신탁,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,asset_manager,자산운용사,beneficiary_snapshot,수익자,2,2,2025-11-30,CM그룹,신준범,전문투자자,자산운용사,기관투자자(LP),0.95,active,
SH000788-R01,SH000788,한국투자저축은행,financing_partner,금융 파트너,lender,금융기관(대주),savings_bank,저축은행,lender_snapshot,대주,3,3,2025-11-30,"전략펀드운용1실,자산관리2파트4",김회인,,저축은행,금융기관(대주),0.95,active,
SH000789-R01,SH000789,한국투자증권,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,securities_company,증권사,beneficiary_snapshot,수익자,8,8,2025-11-30,라이프리빙파트,김유리,전문투자자,증권사,기관투자자(LP),0.95,active,
SH000789-R02,SH000789,한국투자증권,financing_partner,금융 파트너,lender,금융기관(대주),securities_company,증권사,lender_snapshot,대주,2,2,2025-11-30,투자솔루션그룹,이승철,,증권사,금융기관(대주),0.95,active,
SH000790-R01,SH000790,한국투자캐피탈,financing_partner,금융 파트너,lender,금융기관(대주),specialized_credit_finance,여전사,lender_snapshot,대주,2,1,2025-11-30,물류사업실,안지원,,여전사,금융기관(대주),0.95,active,
SH000791-R01,SH000791,한국파마,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,corporate,일반기업,beneficiary_snapshot,수익자,1,1,2025-11-30,대체증권투자파트,신영찬,전문투자자,일반기업,기관투자자(LP),0.95,active,
SH000792-R01,SH000792,한국해양진흥공사,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,2,1,2025-11-30,인프라전략2파트,신미소,,,기관투자자(LP),0.8,active,
SH000793-R01,SH000793,한림 CM,project_partner,운영/시공 파트너,operator_contractor,운영/시공 파트너,cm,CM,counterparty_seed,CM,1,2,,,권순일,CM,,,0.98,active,https://www.notion.so/33d8ced43c47801ea0a2d465d48ed463
SH000794-R01,SH000794,한림개발,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,1,1,2025-11-30,개발,이창준,,,기관투자자(LP),0.8,active,
SH000795-R01,SH000795,한미글로벌,project_partner,운영/시공 파트너,operator_contractor,운영/시공 파트너,cm,CM,counterparty_seed,CM,1,5,,,홍창의,CM,,,0.98,active,https://www.notion.so/33d8ced43c4780cb8192d57b0522587c
SH000796-R01,SH000796,한미글로벌건축사사무소,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,corporate,일반기업,beneficiary_snapshot,수익자,1,1,2025-11-30,CM그룹,신준범,전문투자자,일반기업,기관투자자(LP),0.95,active,
SH000797-R01,SH000797,한성저축은행,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,상호 저축은행 및 기타 저축기관,beneficiary_snapshot,수익자,1,0,2025-11-30,헤지펀드운용파트,김유진A,전문투자자,상호 저축은행 및 기타 저축기관,기관투자자(LP),0.95,active,
SH000798-R01,SH000798,한세실업,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,corporate,일반기업,beneficiary_snapshot,수익자,1,0,2025-11-30,헤지펀드운용파트,이병윤,전문투자자,일반기업,기관투자자(LP),0.95,active,
SH000799-R01,SH000799,한세예스24홀딩스,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,corporate,일반기업,beneficiary_snapshot,수익자,1,0,2025-11-30,헤지펀드운용파트,이병윤,전문투자자,일반기업,기관투자자(LP),0.95,active,
SH000800-R01,SH000800,한신공영,project_partner,운영/시공 파트너,operator_contractor,운영/시공 파트너,contractor,시공사,counterparty_seed,시공사,1,1,,,,시공사,,,0.98,active,https://www.notion.so/33d8ced43c4780f7a47cdaf2db93ad39
SH000801-R01,SH000801,한전,public_authority,공공/행정,public_body,공공/행정기관,public_unknown,공공기관 일반,t5t_dashboard,공공/행정기관,1,0,2026-03-03,,,공공/행정기관,,공공/행정기관,0.75,active,T5T 로그 키워드 기반 식별
SH000802-R01,SH000802,한중건설,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,1,1,2025-11-30,IOTA TF,한수정,,,기관투자자(LP),0.8,active,
SH000803-R01,SH000803,한화,project_partner,운영/시공 파트너,operator_contractor,운영/시공 파트너,contractor,시공사,counterparty_seed,시공사,1,1,,,홍창의,시공사,,,0.98,active,https://www.notion.so/33d8ced43c4780bc834fec1b4e98bb25
SH000804-R01,SH000804,한화건설,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,corporate,일반기업,beneficiary_snapshot,수익자,2,2,2025-11-30,"전략펀드운용1실,사업",윤용택,,일반기업,기관투자자(LP),0.95,active,
SH000805-R01,SH000805,한화생명,financing_partner,금융 파트너,lender,금융기관(대주),insurance_company,보험사,lender_snapshot,대주,1,1,2025-11-30,"사업,물류솔루션실",황정호,,보험사,금융기관(대주),0.95,active,
SH000806-R01,SH000806,한화생명보험,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,insurance_company,보험사,beneficiary_snapshot,수익자,9,9,2025-11-30,글로벌펀드운용1,이수현,전문투자자,보험사,기관투자자(LP),0.95,active,
SH000807-R01,SH000807,한화손해보험,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,insurance_company,보험사,beneficiary_snapshot,수익자,3,3,2025-11-30,업무수탁,박유진,전문투자자,보험사,기관투자자(LP),0.95,active,
SH000807-R02,SH000807,한화손해보험,financing_partner,금융 파트너,lender,금융기관(대주),insurance_company,보험사,lender_snapshot,대주,2,2,2025-11-30,개발,이창준,,보험사,금융기관(대주),0.95,active,
SH000808-R01,SH000808,한화저축은행,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,상호 저축은행 및 기타 저축기관,beneficiary_snapshot,수익자,2,1,2025-11-30,DC사업실,주현식,전문투자자,상호 저축은행 및 기타 저축기관,기관투자자(LP),0.95,active,
SH000808-R02,SH000808,한화저축은행,financing_partner,금융 파트너,lender,금융기관(대주),savings_bank,저축은행,lender_snapshot,대주,1,1,2025-11-30,IOTA TF,조영비,,저축은행,금융기관(대주),0.95,active,
SH000809-R01,SH000809,한화투자증권,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,securities_company,증권사,beneficiary_snapshot,수익자,7,7,2025-11-30,글로벌펀드운용3,김규식,전문투자자,증권사,기관투자자(LP),0.95,active,
SH000810-R01,SH000810,한화투자증권(A),capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,1,1,2025-11-30,자산관리2파트1,이경훈,,,기관투자자(LP),0.8,active,
