relationship_status,asset_name,fund_name,project_name,asset_address,fund_asset_name,asset_kind,asset_type,fund_status,project_status,missing_parts,asset_id,fund_id,project_id,fund_short_name,fund_sector,project_type,fund_relation_type,project_relation_type,fund_exposure_role,fund_directness,fund_relation_confidence,project_relation_confidence,fund_lookup_status,project_lookup_status,project_lookup_source,fund_relation_source_table,fund_relation_source_id,project_relation_source_table,project_relation_source_id,asset_review_status,asset_source_confidence
missing_one_or_more_names,케이앤씨벨에포크,이지스일반사모투자신탁435호(태양광),,"전라남도 진도군 지산면 와우리 137-3, 140-1","다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호",physical_asset,,운용,,project_name,ast_49a86c456d87,112584,,435호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58419,,,verified,0.94
missing_one_or_more_names,Barcelona Logistics Amazon,이지스글로벌일반사모부동산투자신탁281-1호,,"Avinguda Les Garrigue, 2 N2-N12, El Prat de Llobregat, Barcelona, Spain","Paris Logistics Amazon , Bristol Logistics Amazon , Barcelona Logistics Amazon",physical_asset,물류센터,운용,,project_name,ast_49de163142b2,112324,,281-1호,물류,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58163,,,verified,0.94
missing_one_or_more_names,Barcelona Logistics Amazon,이지스글로벌공모부동산투자신탁281호(파생형),,"Avinguda Les Garrigue, 2 N2-N12, El Prat de Llobregat, Barcelona, Spain","Paris Logistics Amazon , Barcelona Logistics Amazon , Bristol Logistics Amazon",physical_asset,물류센터,운용,,project_name,ast_49de163142b2,112325,,281호,물류,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58165,,,verified,0.94
missing_one_or_more_names,"국내 리츠, 글로벌 리츠",이지스리츠포트폴리오일반사모부동산투자신탁제2호,,,"국내 리츠, 글로벌 리츠",physical_asset,,운용,,project_name,ast_4a2315b88c84,112596,,리츠포트폴리오 2호,기타,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58467,,,verified,0.94
missing_one_or_more_names,이인메가태양광,이지스일반사모투자신탁435호(태양광),,"충남 공주시 이인면 오룡리 산 2-32, 264, 265, 406-2, 219-2, 262-1, 262-2, 406-3","다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호",physical_asset,,운용,,project_name,ast_4a41b5cdfb00,112584,,435호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58454,,,verified,0.94
missing_one_or_more_names,판교 제2테크노밸리 C1 C2블록 I-Square 개발,,,경기도 판교 제2테크노밸리 C1 C2블록,,physical_asset,오피스복합,,,fund_name; project_name,ast_4b214a3d68c2,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,포도몰,,,서울특별시 관악구 신림동 1641-2,,physical_asset,리테일,,,fund_name; project_name,ast_4b461cc661b2,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"StepStone Secondary Opportunities Fund V Offshore, L.P.",,,,,physical_asset,,,,fund_name; project_name,ast_4b5b1a719671,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,공주시 웅진동 공동주택,,,충청남도 공주시 웅진동,,physical_asset,주거,,,fund_name; project_name,ast_4b5c26617588,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,Reglus Ootorii Airport West,이지스글로벌일반사모부동산투자신탁176호,,"3-2-14 Haginaka, Ota-ku, Tokyo","Sun Crest Kameari, Cosmo Gracia Ryogoku, Reglus Ootorii Airport West",physical_asset,주거,청산,,project_name,ast_4b60082f6ba4,112188,,176호,주거,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58052,,,verified,0.94
missing_one_or_more_names,글로벌 리츠,이지스리츠포트폴리오일반사모부동산투자신탁제3호,,,"국내 리츠, 글로벌 리츠",physical_asset,,운용,,project_name,ast_4b619049d6d7,300038,,리츠포트폴리오3호,기타,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58713,,,verified,0.94
missing_one_or_more_names,글로벌 리츠,이지스리츠포트폴리오일반사모부동산투자신탁제1호,,,"국내 리츠, 글로벌 리츠",physical_asset,,운용,,project_name,ast_4b619049d6d7,112495,,리츠포트폴리오 1호,기타,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58312,,,verified,0.94
missing_one_or_more_names,반포이수화학본사사옥,,,서울시 서초구 반포동 112-4 외 8필지,,physical_asset,오피스,,,fund_name; project_name,ast_4c0d7e5f8a03,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"해외 주식, 채권, 공모주, 스팩, ETF, 선물, 단기금융상품",,,,,physical_asset,,,,fund_name; project_name,ast_4c95baf19598,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,이지스일반사모부동산투자신탁제468-2호(2종)의 수익증권,,,,,physical_asset,오피스복합,,,fund_name; project_name,ast_4cdaa02c3ae7,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"Partners Group Tactical Real Estate Fund, L.P.",,,,,physical_asset,,,,fund_name; project_name,ast_4d5bc767dcc2,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,판교아이스퀘어E동,,,경기도 성남시 창업로 17,,physical_asset,오피스복합,,,fund_name; project_name,ast_4e209ca0367c,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"메자닌, 공모주, 이벤트 드리븐, 스팩",,,,,physical_asset,,,,fund_name; project_name,ast_4e98244e7898,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,와이플러스빌딩,,,서울특별시 강남구 신사동 533-3,,physical_asset,리테일,,,fund_name; project_name,ast_4e9c841b327e,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,양산 유산동 물류센터,,,경남 양산시 유산동 509 외 2필지,,physical_asset,물류센터,,,fund_name; project_name,ast_4ea718fb3f43,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,LA Wilshire Grand Center Senior Loan,,,"900 Wilshire Boulevard, Los Angeles, California",,physical_asset,,,,fund_name; project_name,ast_4eb70494f0e5,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,구리 수택동 오피스텔 사업부지,,,경기도 구리시 수택동 370 외 4필지,,physical_asset,주거,,,fund_name; project_name,ast_4ed0982904a0,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,PASEO 오기쿠보,,,일본 도쿄도 23구 내,,physical_asset,,,,fund_name; project_name,ast_4f455c2dd45f,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,Courtyard by Marriott,,,1151 W. Walnut Hill Lane,,physical_asset,호텔,,,fund_name; project_name,ast_4fb907d35b52,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"AbryAdvanced Securities Fund III CV-A, L.P.",,,,,physical_asset,,,,fund_name; project_name,ast_4fd1e29a3132,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"BBB+이하 채권, 공모주, 스팩, 이벤트 드리븐",,,,,physical_asset,,,,fund_name; project_name,ast_4fe2e0788658,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,이지스 멀티인컴 일반사모투자신탁 제1호(운용),이지스 멀티인컴 일반사모투자신탁 제1호(운용),,,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩, 공모주",physical_asset,,청산,,project_name,ast_4ffe4ac306f2,112710,,멀티인컴1호,기타,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58571,,,auto_created,0.94
missing_one_or_more_names,아레나스안성,,,안성시 양성면 산정리 산11-4번지 외 17필지,,physical_asset,물류센터,,,fund_name; project_name,ast_50b96d931bfa,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,트레블로지명동시티홀호텔,,,서울특별시 중구 세종대로16길 22(북창동 17-1외 2필지),,physical_asset,호텔,,,fund_name; project_name,ast_50f5141fc4b8,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,강동 성내 역세권 청년주택,,,서울시 강동구 성내동 87-1번지 일원,,physical_asset,주거,,,fund_name; project_name,ast_513f15f30c21,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,채권,,,,,physical_asset,,,,fund_name; project_name,ast_51861017a45e,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,성수 빅트라이앵글B/L(이지스성수PF재구조화 2종 수익증권),,,서울특별시 성동구 성수동 268-2번지 외 2필지,,physical_asset,오피스,,,fund_name; project_name,ast_51a8d2035467,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,삼성동 빌딩,,,서울특별시 강남구 삼성로 512,,physical_asset,,,,fund_name; project_name,ast_51d214497682,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,아이에이제십삼차유동화전문 유한회사,이지스NPL일반사모부동산투자신탁제3호,,,"아이에이제십삼차유동화전문 유한회사, 아이에이제십사차유동화전문 유한회사, 주식회사 아이에이에이치에프합정, 아이에이와이디유동화전문 유한회사, 부실채권을 기초자산으로 하는 SPC의 사채",physical_asset,특별자산,운용,,project_name,ast_51d42aef8752,112602,,NPL3호,NPL,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58473,,,verified,0.94
missing_one_or_more_names,SKT구로사옥,,,서울특별시 구로구 구로동 1258,,physical_asset,오피스,,,fund_name; project_name,ast_526e7318eac3,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,PASEO 오기쿠보,,,일본 도쿄도 23구 내,,physical_asset,,,,fund_name; project_name,ast_53119042a240,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,해운대중동공동주택,,,부산시 해운대 중동 256-5번지 일원,,physical_asset,주거,,,fund_name; project_name,ast_5316c8adc2fb,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,한국쏠라알피에스태양광발전소,이지스일반사모투자신탁377호,,경상북도 영천시 북안면 효리 산82-1 외 2필지,"환성2호태양광발전소, 환성3호태양광발전소, 예지안빛에너지, 장춘3호태양광발전소, 하늘별빛에너지태양광발전소, 해누리7호태양광발전소, 천리에너지2호태양광발전소, 엠아이에너지태양광발전소, 한국쏠라알피에스태양광발전소, 솔라팜1호, 솔라팜2호, 삼산태양광발전소, 맥스에너지하리태양광발전, 맥스에너지금성태양광발전, 제이에스금계태양광발전, 지동쏠라에너지태양광발전, 성남제이씨에너지, 선그린에너지, 일순에너지, 스카이에너지, 에이스쏠라, 디앤피옥연, 디앤피영천신기, 곡성, 케이앤씨해바라기, 케이앤씨솔라리아, 호니파워, 에스디일호, 에스플래닛삼십사호, 아인에너지, 제이피에너지",physical_asset,,운용,,project_name,ast_5393f66e7bcb,112466,,377호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58269,,,verified,0.94
missing_one_or_more_names,이지스제463호부동산일반사모투자회사 주식,,,,,physical_asset,리테일,,,fund_name; project_name,ast_53a1b2b68541,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,NMP V,,,,,physical_asset,오피스복합,,,fund_name; project_name,ast_548ddb1877f9,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,뉴멕시코주 아마존 물류센터,,,,,physical_asset,물류센터,,,fund_name; project_name,ast_54b1a79581f6,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,Atlanta Office Midtown I&II,,,아래 자산별 상세 내역,,physical_asset,오피스,,,fund_name; project_name,ast_5524410f1c09,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,홈플러스영등포점,,,서울특별시 영등포구 문래동3가 55-3,,physical_asset,리테일,,,fund_name; project_name,ast_55647389ae80,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,아이에이와이디유동화전문 유한회사,이지스NPL일반사모부동산투자신탁제3호,,,"아이에이제십삼차유동화전문 유한회사, 아이에이제십사차유동화전문 유한회사, 주식회사 아이에이에이치에프합정, 아이에이와이디유동화전문 유한회사, 부실채권을 기초자산으로 하는 SPC의 사채",physical_asset,특별자산,운용,,project_name,ast_5592bb858cba,112602,,NPL3호,NPL,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58476,,,verified,0.94
missing_one_or_more_names,인천가좌동데이터센터,,,인천광역시 서구 가좌동 585-49,,physical_asset,데이터센터,,,fund_name; project_name,ast_559d02c0218e,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,Coller Capital이 운용하는 크레딧 세컨더리 관련 SMA의 집합투자증권,,,,,physical_asset,,,,fund_name; project_name,ast_55b6b363ddd4,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,이천YM물류센터,,,경기도 이천시 대월면 초지리 273-1,,physical_asset,,,,fund_name; project_name,ast_55fcaa57d7ab,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,의령1호,이지스일반사모투자신탁392호(태양광),,경상남도 의령군 화정면 상일리 산95,"참빛솔라 태양광발전소, 최강일 태양광발전소, 신명솔라 태양광발전소, 성리태양광발전소, 새금풍력태양광발전소, 엠아이파워, 해량에너지, 시온솔라, 의령1호, 의령2호, 의령3호, 나눔과사랑, 건화솔라, 투태모에너지3호, 비취정보기술, 은하수솔라, 화성솔라, 임원, 누리, 평화와번영, 옥스포드, 미래화희망, 해바라기, 디앤피입암리1호, 한려, 해담은삼척1호",physical_asset,,운용,,project_name,ast_562a1580ea14,112504,,392호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58336,,,verified,0.94
