merge_action,risk_level,merge_reason,target_tables,asset_id,current_asset_name,db_asset_master_name,accepted_asset_name,asset_name_action,asset_semantics_hint,adoption_source,recommended_db_action,safe_to_update_existing_asset_master,linked_fund_ids,source_fund_code,source_fund_name,source_seq,source_asset_category,source_investment_asset_type,proposed_address,db_address_text,address_compare,proposed_pnu,db_pnu,pnu_compare,proposed_longitude,db_longitude,longitude_compare,proposed_latitude,db_latitude,latitude_compare,has_proposed_location,has_current_asset_master_location,has_current_ledger_for_asset,has_current_ledger_for_proposed_pnu,has_any_ledger_for_proposed_pnu,needs_asset_master_location_update,needs_building_ledger_fetch_by_pnu,fund_assets_id,fund_assets_pnu,fund_assets_address,fund_assets_longitude,fund_assets_latitude,fund_assets_has_building_ledger_metadata
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),청수,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),15,특별자산,특별자산,충청남도 서천군 서면 원두리 산79-1,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4477041025200790001,5113025029122550002,different,126.581342387506,127.798699187274,different,36.1688014842476,37.2977862965336,different,True,True,True,False,False,True,True,58425,,충청남도 서천군 서면 원두리 산 79-1,126.581342475573,36.168802003673,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),봉산햇빛,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),16,특별자산,특별자산,강원특별자치도 철원군 갈말읍 동막리 산166,강원특별자치도 원주시 문막읍 반계리 2255-2,different,5178025630201660000,5113025029122550002,different,127.312215136116,127.798699187274,different,38.2394423378619,37.2977862965336,different,True,True,True,False,False,True,True,58426,,강원특별자치도 철원군 갈말읍 동막리 산 166-1,127.312215172602,38.2394426585278,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),행암에너지일호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),17,특별자산,특별자산,충청남도 천안시 동남구 동면 401-8,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4413137000104010008,5113025029122550002,different,127.349987101045,127.798699187274,different,36.8097902273754,37.2977862965336,different,True,True,True,False,False,True,True,58427,,충청남도 천안시 동남구 동면 행암리 401-8,127.3499868511,36.809790645171,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),도원에너지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),18,특별자산,특별자산,경상남도 하동군 양보면 감당리 산85-1,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4885038023200850001,5113025029122550002,different,127.829534398816,127.798699187274,different,35.0825899467748,37.2977862965336,different,True,True,True,False,False,True,True,58428,,경상남도 하동군 양보면 감당리 산 85-1,127.82953436791,35.0825905534168,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔빛에너지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),19,특별자산,특별자산,경상남도 함안군 군북면 장지리 659,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4873032030106590000,5113025029122550002,different,128.335500235149,127.798699187274,different,35.299076463718,37.2977862965336,different,True,True,True,False,False,True,True,58429,,경상남도 함안군 군북면 장지리 659,128.33550030293,35.2990769768325,False
link_existing_underlying_asset_by_pnu,medium,same pnu exists elsewhere in DB; prefer linking/merging existing asset before creating,"asset_master, asset_fund_links, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),에스와이솔라,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),20,특별자산,특별자산,부산광역시 강서구 대저1동 1619,강원특별자치도 원주시 문막읍 반계리 2255-2,different,2644010100116190000,5113025029122550002,different,128.954259138838,127.798699187274,different,35.2131309772713,37.2977862965336,different,True,True,True,False,True,True,True,58430,2644010100116190000,대저1동 1619,128.954717074,35.209673248,True
link_existing_underlying_asset_same_asset_pnu,review,candidate pnu already exists for same asset_id; create/link relationship only after review,"asset_fund_links, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),에이치엠솔라1,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),21,특별자산,특별자산,강원특별자치도 원주시 문막읍 반계리 2255-2,강원특별자치도 원주시 문막읍 반계리 2255-2,same,5113025029122550002,5113025029122550002,same,127.798699195572,127.798699187274,same,37.2977858883412,37.2977862965336,same,True,True,True,True,True,False,False,58431,5113025029122550002,강원특별자치도 원주시 문막읍 반계리 2255-2,127.798699187274,37.2977862965336,True
link_existing_underlying_asset_by_pnu,medium,same pnu exists elsewhere in DB; prefer linking/merging existing asset before creating,"asset_master, asset_fund_links, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),이에스에이치12,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),22,특별자산,특별자산,전라남도 광양시 광양읍 세풍리 2224,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4623025034122240000,5113025029122550002,different,127.596397170066,127.798699187274,different,34.8966180963216,37.2977862965336,different,True,True,True,False,True,True,True,58432,4623025034122240000,전라남도 광양시 광양읍 세풍리 2224,127.596397155015,34.8966187216681,True
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),지티씨솔라13호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),23,특별자산,특별자산,강원특별자치도 화천군 사내면 용담리 602,강원특별자치도 원주시 문막읍 반계리 2255-2,different,5179034024106020000,5113025029122550002,different,127.537474128221,127.798699187274,different,38.0836900241721,37.2977862965336,different,True,True,True,False,False,True,True,58433,,강원특별자치도 화천군 사내면 용담리 602,127.537473866627,38.083690321283,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),강구16호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),24,특별자산,특별자산,경상북도 안동시 길안면 현하리 1115-19,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4717039033111150019,5113025029122550002,different,128.842429765427,127.798699187274,different,36.4285764602799,37.2977862965336,different,True,True,True,False,False,True,True,58434,,경상북도 안동시 길안면 현하리 1115-19,128.842429666407,36.4285769432021,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),외삼1호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),25,특별자산,특별자산,경상북도 봉화군 봉성면 외삼리 793,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4792032023107930000,5113025029122550002,different,128.78366992654,127.798699187274,different,36.8892411396545,37.2977862965336,different,True,True,True,False,False,True,True,58435,,경상북도 봉화군 봉성면 외삼리 793,128.783669834076,36.889241582552,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),외삼2호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),26,특별자산,특별자산,경상북도 봉화군 봉성면 외삼리 792,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4792032023107920000,5113025029122550002,different,128.783858932297,127.798699187274,different,36.8889474904447,37.2977862965336,different,True,True,True,False,False,True,True,58436,,경상북도 봉화군 봉성면 외삼리 792,128.783858562063,36.8889478963492,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라트리1호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),27,특별자산,특별자산,충청북도 제천시 봉양읍 공전리 359-1,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4315025034103590001,5113025029122550002,different,128.081126743899,127.798699187274,different,37.1079013957364,37.2977862965336,different,True,True,True,False,False,True,True,58437,,충청북도 제천시 봉양읍 공전리 359-1,128.081126710735,37.1079018205968,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),김송하,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),28,특별자산,특별자산,강원특별자치도 영월군 상동읍 구래리 194-9,강원특별자치도 원주시 문막읍 반계리 2255-2,different,5175025322101940009,5113025029122550002,different,128.810643633155,127.798699187274,different,37.1678515560276,37.2977862965336,different,True,True,True,False,False,True,True,58438,,강원특별자치도 영월군 상동읍 구래리 194-9,128.810643539037,37.1678519743788,False
