asset_id,current_asset_name,proposed_asset_name,asset_name_resolution_status,asset_name_action,is_fund_or_vehicle_fallback_asset,direct_fund_asset_candidates,same_fund_underlying_candidates,fund_asset_field_candidates,project_name_candidates,alias_name_candidates,direct_fund_asset_details_json,linked_fund_ids,linked_project_ids,linked_fund_count,linked_project_count,drawer_behavior_hint
ast_dd22d6a3cb4f,티맥스수내타워,티맥스수내타워,current_asset_name_ok,keep,false,티맥스수내타워,티맥스수내타워,티맥스수내타워,티맥스 수내타워 | 비즈성장 1호,티맥스수내타워,"[{""name"":""티맥스수내타워"",""address"":""경기도 성남시 분당구 수내동 6-4"",""type"":""오피스""},{""name"":""티맥스수내타워"",""address"":""경기도 성남시 분당구 수내동 6-4"",""type"":""오피스""}]",112517 | 112518,112517 | 112518 | project_notion_3258ced4-3c47-8110-979d-cb1bf2ae6f8e | project_notion_3258ced4-3c47-8147-ba74-db2eb51dc58a | project_notion_3268ced4-3c47-81fb-8cc3-d43861ad2f4b,2,5,entity_click_opens_asset_fund_project_picker
ast_dd450e43e303,디앤피입암리1호,디앤피입암리1호,current_asset_name_ok,keep,false,디앤피입암리1호,새금풍력태양광발전소 | 신명솔라 태양광발전소 | 최강일 태양광발전소 | 참빛솔라 태양광발전소 | 성리태양광발전소 | 의령1호 | 의령2호 | 의령3호 | 나눔과사랑 | 건화솔라 | 비취정보기술 | 해량에너지 | 시온솔라 | 투태모에너지3호 | 엠아이파워 | 평화와번영 | 디앤피입암리1호 | 해담은삼척1호 | 은하수솔라 | 화성솔라 | 옥스포드 | 미래화희망 | 해바라기,참빛솔라 태양광발전소 | 최강일 태양광발전소 | 신명솔라 태양광발전소 | 성리태양광발전소 | 새금풍력태양광발전소 | 엠아이파워 | 해량에너지 | 시온솔라 | 의령1호 | 의령2호 | 의령3호 | 나눔과사랑 | 건화솔라 | 투태모에너지3호 | 비취정보기술 | 은하수솔라 | 화성솔라 | 평화와번영 | 옥스포드 | 미래화희망 | 해바라기 | 디앤피입암리1호 | 해담은삼척1호,,"디앤피입암리1호 | 참빛솔라 태양광발전소, 최강일 태양광발전소, 신명솔라 태양광발전소, 성리태양광발전소, 새금풍력태양광발전소, 엠아이파워, 해량에너지, 시온솔라, 의령1호, 의령2호, 의령3호, 나눔과사랑, 건화솔라, 투태모에너지3호, 비취정보기술, 은하수솔라, 화성솔라, 임원, 누리, 평화와번영, 옥스포드, 미래화희망, 해바라기, 디앤피입암리1호, 한려, 해담은삼척1호","[{""name"":""디앤피입암리1호"",""address"":""경상북도 의성군 옥산면 입암리 28"",""type"":""""}]",112504,,1,0,entity_click_opens_detail
ast_dd63895bac49,Starwood European Real Estate Debt Finance II (SEREDF II,Starwood European Real Estate Debt Finance II (SEREDF II,current_asset_name_ok,keep,false,Starwood European Real Estate Debt Finance II (SEREDF II,Starwood European Real Estate Debt Finance II (SEREDF II,Starwood European Real Estate Debt Finance II (SEREDF II,Starwood European Real Estate Debt Finance II (SEREDF II,Starwood European Real Estate Debt Finance II (SEREDF II,"[{""name"":""Starwood European Real Estate Debt Finance II (SEREDF II"",""address"":"""",""type"":""오피스복합""}]",200011,200011 | project_notion_3258ced4-3c47-8140-9b02-e2e7471cf4e1 | project_notion_3268ced4-3c47-8113-9cf3-c1b62fe76421,1,3,asset_click_opens_project_list
ast_dd6d598a7920,한려,한려,current_asset_name_ok,keep,false,,새금풍력태양광발전소 | 신명솔라 태양광발전소 | 최강일 태양광발전소 | 참빛솔라 태양광발전소 | 성리태양광발전소 | 의령1호 | 의령2호 | 의령3호 | 나눔과사랑 | 건화솔라 | 비취정보기술 | 해량에너지 | 시온솔라 | 투태모에너지3호 | 엠아이파워 | 평화와번영 | 디앤피입암리1호 | 해담은삼척1호 | 은하수솔라 | 화성솔라 | 옥스포드 | 미래화희망 | 해바라기,참빛솔라 태양광발전소 | 최강일 태양광발전소 | 신명솔라 태양광발전소 | 성리태양광발전소 | 새금풍력태양광발전소 | 엠아이파워 | 해량에너지 | 시온솔라 | 의령1호 | 의령2호 | 의령3호 | 나눔과사랑 | 건화솔라 | 투태모에너지3호 | 비취정보기술 | 은하수솔라 | 화성솔라 | 평화와번영 | 옥스포드 | 미래화희망 | 해바라기 | 디앤피입암리1호 | 해담은삼척1호,,"참빛솔라 태양광발전소, 최강일 태양광발전소, 신명솔라 태양광발전소, 성리태양광발전소, 새금풍력태양광발전소, 엠아이파워, 해량에너지, 시온솔라, 의령1호, 의령2호, 의령3호, 나눔과사랑, 건화솔라, 투태모에너지3호, 비취정보기술, 은하수솔라, 화성솔라, 임원, 누리, 평화와번영, 옥스포드, 미래화희망, 해바라기, 디앤피입암리1호, 한려, 해담은삼척1호",[],112504,,1,0,entity_click_opens_detail
ast_dd6e846e65f4,신라스테이제주,신라스테이제주,current_asset_name_ok,keep,false,신라스테이제주,신라스테이제주,신라스테이제주,신라스테이 제주,신라스테이제주,"[{""name"":""신라스테이제주"",""address"":""제주특별자치도 제주시 연동 274-16"",""type"":""호텔""},{""name"":""신라스테이제주"",""address"":""제주특별자치도 제주시 연동 274-16"",""type"":""호텔""},{""name"":""신라스테이제주"",""address"":""제주특별자치도 제주시 연동 274-16"",""type"":""호텔""},{""name"":""신라스테이제주"",""address"":""제주특별자치도 제주시 연동 274-16"",""type"":""호텔""}]",112034 | 112404 | 112405 | 112406 | 120075,112034 | 112404 | 112405 | 112406 | project_notion_3258ced4-3c47-811f-b02f-dd412dfef9ea,5,5,entity_click_opens_asset_fund_project_picker
ast_dd8a51e02785,소망,소망,current_asset_name_ok,keep,false,,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,다산1 | 동서발전 | 진이엔지 | 현대산업쏠라5호 | 케이앤스틸테크놀로지 | 리에너지 | 지우태양광 | 에스지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 윈즈에너지 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 솔빛에너지 | 에스와이솔라 | 에이치엠솔라1 | 이에스에이치12 | 지티씨솔라13호 | 강구16호 | 외삼1호 | 외삼2호 | 솔라트리1호 | 김송하 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 솔라팩토리10호 | 씨에스에너텍 | 알이씨에너지 | 알이엔네트웍스 | 어량리 | 비케이솔라 | 와이알에너지 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 적화솔라 | 솔라시너지햇빛1호 | 이인메가태양광 | 솔라팩토리22호 | 솔라팩토리19호,,"다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호",[],112584,,1,0,entity_click_opens_detail
ast_de2b4769c13a,삼산태양광발전소,삼산태양광발전소,current_asset_name_ok,keep,false,삼산태양광발전소,엠아이에너지태양광발전소 | 맥스에너지금성태양광발전 | 예지안빛에너지 | 환성3호태양광발전소 | 환성2호태양광발전소 | 솔라팜2호 | 맥스에너지하리태양광발전 | 천리에너지2호태양광발전소 | 하늘별빛에너지태양광발전소 | 한국쏠라알피에스태양광발전소 | 삼산태양광발전소 | 해누리7호태양광발전소 | 솔라팜1호 | 지동쏠라에너지태양광발전 | 일순에너지 | 스카이에너지 | 에이스쏠라 | 디앤피영천신기 | 성남제이씨에너지 | 선그린에너지 | 디앤피옥연 | 제이에스금계태양광발전 | 아인에너지 | 제이피에너지 | 에스디일호 | 호니파워 | 케이앤씨솔라리아 | 케이앤씨해바라기 | 에스플래닛삼십사호 | 장춘3호태양광발전소,환성2호태양광발전소 | 환성3호태양광발전소 | 예지안빛에너지 | 장춘3호태양광발전소 | 하늘별빛에너지태양광발전소 | 해누리7호태양광발전소 | 천리에너지2호태양광발전소 | 엠아이에너지태양광발전소 | 한국쏠라알피에스태양광발전소 | 솔라팜1호 | 솔라팜2호 | 삼산태양광발전소 | 맥스에너지하리태양광발전 | 맥스에너지금성태양광발전 | 제이에스금계태양광발전 | 지동쏠라에너지태양광발전 | 성남제이씨에너지 | 선그린에너지 | 일순에너지 | 스카이에너지 | 에이스쏠라 | 디앤피옥연 | 디앤피영천신기 | 케이앤씨해바라기 | 케이앤씨솔라리아 | 호니파워 | 에스디일호 | 에스플래닛삼십사호 | 아인에너지 | 제이피에너지,,"삼산태양광발전소 | 환성2호태양광발전소, 환성3호태양광발전소, 예지안빛에너지, 장춘3호태양광발전소, 하늘별빛에너지태양광발전소, 해누리7호태양광발전소, 천리에너지2호태양광발전소, 엠아이에너지태양광발전소, 한국쏠라알피에스태양광발전소, 솔라팜1호, 솔라팜2호, 삼산태양광발전소, 맥스에너지하리태양광발전, 맥스에너지금성태양광발전, 제이에스금계태양광발전, 지동쏠라에너지태양광발전, 성남제이씨에너지, 선그린에너지, 일순에너지, 스카이에너지, 에이스쏠라, 디앤피옥연, 디앤피영천신기, 곡성, 케이앤씨해바라기, 케이앤씨솔라리아, 호니파워, 에스디일호, 에스플래닛삼십사호, 아인에너지, 제이피에너지","[{""name"":""삼산태양광발전소"",""address"":""경상남도 고성군 삼산면 장치리 산103-16"",""type"":""""}]",112466,,1,0,entity_click_opens_detail
ast_de42c797815f,"메자닌, 이벤트 드리븐, 공모주, ETF, 채권","메자닌, 이벤트 드리븐, 공모주, ETF, 채권",current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_de6ef6887dbb,"채권, 레포, 공모주","채권, 레포, 공모주",current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_de9d530fc253,"채권, 국내 주식, ETF, 공모주, 스팩","채권, 국내 주식, ETF, 공모주, 스팩",current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_dea48a44c033,Toronto The One Super-senior Loan (Receivership Funding),Toronto The One Super-senior Loan (Receivership Funding),current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_deef81e70ae6,포천정교리물류센터,포천정교리물류센터,current_asset_name_ok,keep,false,포천정교리물류센터,포천정교리물류센터,포천정교리물류센터,포천 정교리 물류 | 포천정교리물류센터,포천정교리물류센터 | 포천 정교리 물류,"[{""name"":""포천정교리물류센터"",""address"":""경기도 포천시 가산면 정교리 272-1"",""type"":""""}]",190013,190013 | project_notion_3258ced4-3c47-8115-9bac-f9515d912ba0 | project_notion_3268ced4-3c47-81bb-9256-c5e640f30f92,1,3,asset_click_opens_project_list
ast_df3703ad7418,제이피에너지,제이피에너지,current_asset_name_ok,keep,false,제이피에너지,엠아이에너지태양광발전소 | 맥스에너지금성태양광발전 | 예지안빛에너지 | 환성3호태양광발전소 | 환성2호태양광발전소 | 솔라팜2호 | 맥스에너지하리태양광발전 | 천리에너지2호태양광발전소 | 하늘별빛에너지태양광발전소 | 한국쏠라알피에스태양광발전소 | 삼산태양광발전소 | 해누리7호태양광발전소 | 솔라팜1호 | 지동쏠라에너지태양광발전 | 일순에너지 | 스카이에너지 | 에이스쏠라 | 디앤피영천신기 | 성남제이씨에너지 | 선그린에너지 | 디앤피옥연 | 제이에스금계태양광발전 | 아인에너지 | 제이피에너지 | 에스디일호 | 호니파워 | 케이앤씨솔라리아 | 케이앤씨해바라기 | 에스플래닛삼십사호 | 장춘3호태양광발전소,환성2호태양광발전소 | 환성3호태양광발전소 | 예지안빛에너지 | 장춘3호태양광발전소 | 하늘별빛에너지태양광발전소 | 해누리7호태양광발전소 | 천리에너지2호태양광발전소 | 엠아이에너지태양광발전소 | 한국쏠라알피에스태양광발전소 | 솔라팜1호 | 솔라팜2호 | 삼산태양광발전소 | 맥스에너지하리태양광발전 | 맥스에너지금성태양광발전 | 제이에스금계태양광발전 | 지동쏠라에너지태양광발전 | 성남제이씨에너지 | 선그린에너지 | 일순에너지 | 스카이에너지 | 에이스쏠라 | 디앤피옥연 | 디앤피영천신기 | 케이앤씨해바라기 | 케이앤씨솔라리아 | 호니파워 | 에스디일호 | 에스플래닛삼십사호 | 아인에너지 | 제이피에너지,,"제이피에너지 | 환성2호태양광발전소, 환성3호태양광발전소, 예지안빛에너지, 장춘3호태양광발전소, 하늘별빛에너지태양광발전소, 해누리7호태양광발전소, 천리에너지2호태양광발전소, 엠아이에너지태양광발전소, 한국쏠라알피에스태양광발전소, 솔라팜1호, 솔라팜2호, 삼산태양광발전소, 맥스에너지하리태양광발전, 맥스에너지금성태양광발전, 제이에스금계태양광발전, 지동쏠라에너지태양광발전, 성남제이씨에너지, 선그린에너지, 일순에너지, 스카이에너지, 에이스쏠라, 디앤피옥연, 디앤피영천신기, 곡성, 케이앤씨해바라기, 케이앤씨솔라리아, 호니파워, 에스디일호, 에스플래닛삼십사호, 아인에너지, 제이피에너지","[{""name"":""제이피에너지"",""address"":""경상북도 안동시 임동면 중평리 산 13-11"",""type"":""""}]",112466,,1,0,entity_click_opens_detail
ast_df61856e9446,분당Hostway IDC,분당Hostway IDC,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_df9311763a69,"공모주, 스팩","공모주, 스팩",current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_dfa1348ddd15,효제동 오피스텔 개발사업,효제동 오피스텔 개발사업,current_asset_name_ok,keep,false,효제동 오피스텔 개발사업,효제동 오피스텔 개발사업,효제동 오피스텔 개발사업,효제동 주거복합 개발사업 | 효제동 오피스텔 개발사업,효제동 오피스텔 개발사업 | 효제동 주거복합 개발사업,"[{""name"":""효제동 오피스텔 개발사업"",""address"":""서울특별시 종로구 효제동 315-1"",""type"":""주거""}]",P00009,P00009 | project_notion_3258ced4-3c47-8144-a246-e143a4860886 | project_notion_3268ced4-3c47-81f7-85d5-dfe72814334d,1,3,asset_click_opens_project_list
ast_dfe3a3dedda0,에스지,에스지,current_asset_name_ok,keep,false,에스지,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,다산1 | 동서발전 | 진이엔지 | 현대산업쏠라5호 | 케이앤스틸테크놀로지 | 리에너지 | 지우태양광 | 에스지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 윈즈에너지 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 솔빛에너지 | 에스와이솔라 | 에이치엠솔라1 | 이에스에이치12 | 지티씨솔라13호 | 강구16호 | 외삼1호 | 외삼2호 | 솔라트리1호 | 김송하 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 솔라팩토리10호 | 씨에스에너텍 | 알이씨에너지 | 알이엔네트웍스 | 어량리 | 비케이솔라 | 와이알에너지 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 적화솔라 | 솔라시너지햇빛1호 | 이인메가태양광 | 솔라팩토리22호 | 솔라팩토리19호,,"에스지 | 다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호","[{""name"":""에스지"",""address"":""경기도 연천군 중면 합수리 122"",""type"":""""}]",112584,,1,0,entity_click_opens_detail
