fund_id,short_name,fund_name,vehicle_type,holding_type,fund_form,multi_class_type,aum_inclusion_flag,status,aggregate_asset_names,aggregate_beneficiary_names,aggregate_lender_names,source_row_number,row_hash
200028,563호,이지스글로벌일반사모부동산투자신탁563호,Fund,일반펀드,일반펀드,일반,Y,운용,미국 뉴욕 맨하탄 소재 오피스 자산 “285 Madison Avenue”의 선순위 담보대출,"DB손해보험, 마스터자산운용",,959,359d1e18b2e430bea557ba8b2a44e35c985ed1be04b07f6e6d2ce9655b0cd63b
200029,아시아인프라1호,이지스아시아인프라일반사모투자신탁제1호,Fund,일반펀드,일반펀드,일반,Y,운용,PMBK가 운용하는 APAC Sustainable Infrastructure Fund LP의 수익증권,"키움투자자산운용, 현대해상화재보험",,960,75def2f897a6a8b38594505a52a83aca433508cab3b83598bb91193373488b9a
200030,실물우선주1호,이지스실물우선주일반사모부동산투자신탁제1호,Fund,일반펀드,일반펀드,일반,Y,운용,"판교 테크원타워, 시그니처타워, 여의도 파이낸스타워, 삼성동 빌딩","군인공제회, 농업협동조합중앙회, 산림조합중앙회, 엔에이치농협캐피탈, 이지스자산운용",,961,52ef982dc0afb437549e0e98abea7c47ea0a0b078f46b2a5ac1c179d09559cb5
200031,세컨더리6호,이지스글로벌세컨더리일반사모혼합자산투자신탁제6호,Fund,일반펀드,일반펀드,일반,Y,운용,Coller Capital이 운용하는 크레딧 세컨더리 관련 SMA의 집합투자증권,"DB손해보험, 마크자산운용(주)",,962,1d5f317aadfa42b0b0c9bd0945ba63d16131612843ef63575797da05d6d2ab6b
200033,566호,이지스PG글로벌크레딧일반사모투자신탁566호,Fund,일반펀드,일반펀드,일반,Y,운용,Partners Group Private Loan SICAV-SIF,"엔에이치투자증권, 코리안리재보험",,963,3aa7263aaefde8cae9713bf20021cff8ab86a644ad88d1cb5103b61839cfecfe
200034,글로벌인프라5호,이지스글로벌인프라일반사모투자신탁제5호,Fund,일반펀드,일반펀드,일반,Y,운용,"MRP Buyer, LLC에 대한 선순위 대출","DB손해보험, 마크자산운용(주)",,964,c7a932d292feb173f0b18780237a86bd5c4696e62b3e9849dba137a79753f238
200035,573호,이지스글로벌일반사모부동산투자신탁573호(재간접형),Fund,일반펀드,일반펀드,일반,Y,운용,Nuveen C-PACE Lending Fund III,"하나증권, 한화생명보험",,965,2a3ddfed936b39ebc28bfe497063b22709bb02b8362bb367389feac1273a583f
200036,576호,이지스글로벌일반사모부동산투자신탁576호,Fund,일반펀드,일반펀드,일반,Y,운용,"미국 Delaware 소재 ROCKWOOD LSF III, LP (역외펀드)의 수익증권","엔에이치농협캐피탈, 한화생명보험",,966,e890c2c777f8acf8b98aa0cc0475294b40daf5a3118d9c1af321f0da970b6509
200037,글로벌인프라6호,이지스글로벌인프라일반사모투자신탁제6호,Fund,일반펀드,일반펀드,일반,Y,운용,"Helix Buyer, LLC에 대한 선순위 대출","DB손해보험, 하나증권",,967,2131baaa3ea78a369a44c0a28e89ae06dc82376955ce4627bc4ab2e537968adb
200038,577호,이지스DWS유럽인프라일반사모투자신탁제577호,Fund,일반펀드,일반펀드,일반,Y,운용,Pan-European Infrastructure Fund IV SCSp,공무원연금공단,,968,6b3fb9e59455153a1441fade864c1c7c4b6b2d5a3b7cdef6cdf15e0429998b27
200039,578호,이지스InfraVia유럽인프라일반사모투자신탁제578호,Fund,일반펀드,일반펀드,일반,Y,운용,InfraViaEuropean Infrastructure Fund VI,공무원연금공단,,969,68e5424d4f33398441116af9add38a1ce36c476b053787d0275789c68f9fd772
200040,561호,이지스아디안인프라세컨더리일반사모투자신탁561호,Fund,일반펀드,일반펀드,일반,Y,운용,ARDIAN ASF IX Infrastructure SWF,고용노동부 산재보험기금,,970,a13206462fd131ad494ee6b3762df441ebb10f44abd5bd5c32823b2513c52abd
200041,미국코어인프라1호,이지스미국코어인프라일반사모특별자산투자신탁1호,Fund,일반펀드,일반펀드,일반,Y,운용,Helios Sidecar II L.P.의 수익증권,한국교직원공제회,,971,75c32e9f306c620ef34f31dae89d9d2b0966e3b39a06208d703e52b55ce6ecfd
200042,579호,이지스글로벌일반사모부동산투자신탁579호,Fund,일반펀드,일반펀드,일반,Y,운용,Booster Zabrze 물류단지,"LX판토스, 한국해양진흥공사",,972,1053a750f8dbfa6072bdf20ff4b5447fe9ff08ac630c567886a73481a11b4004
200043,568호,이지스아디안크레딧일반사모투자신탁568호,Fund,,해당없음,,Y,미설정,,,,973,1ca9aad6748c7c51a4d653c93e71a31e9aea16aebefc93daa7eb3eb483bf255d
200044,575호,이지스미국일반사모부동산투자신탁575호,Fund,일반펀드,일반펀드,일반,Y,운용,괌 소재 종합병원(GRMC)에 대한 선순위 대출,"DB손해보험, 기계설비건설공제조합, 엠지캐피탈",,974,3f9431172e6bf834688809da2238cf640d90a663bfce2614c6eec94a361c3856
200045,580호,이지스글로벌부동산일반사모투자회사580호,Fund,일반펀드,일반펀드,일반,Y,운용,Chauncey Square,"이지스글로벌레지던스리츠, 키움증권",,975,7f1d4a64db01c6540f6c91a1df2c61d584a8c59d4ed1657cb55dfe922ce5d018
200046,글로벌인프라7호,이지스글로벌인프라일반사모투자신탁제7호,Fund,일반펀드,일반펀드,일반,Y,운용,,,,976,bd97356f06344f613f7bf574136ba90f2cd4f352c81d0f60a846d99b4488fd25
300001,인컴플러스1호,이지스 인컴플러스 일반사모투자신탁 제1호,Fund,모펀드,멀티클래스(운용),클래스,Y,운용,채권,"연초생산안정화재단, 엽연초생산협동조합중앙회, 푸른저축은행",,977,45af545c1cd89bf0d424f2a7047b9559b10744c504cf9e500e720d59e161f404
300002,인컴플러스1호(A),이지스 인컴플러스 일반사모투자신탁 제1호(Class A),Fund,자펀드,클래스펀드,클래스,N,미설정,,,,978,30d0230b7c4b80335d643e8debb2b24a41e97c0c9ee6e197f3f1d53a40eca206
300003,인컴플러스1호(C),이지스 인컴플러스 일반사모투자신탁 제1호(Class C),Fund,자펀드,클래스펀드,클래스,N,미설정,,,,979,fb9ee50c0569f6d7f75b3112e2bf90c4b868d2935bcfa4bd2d2544722d819a39
300004,인컴플러스1호(C-g),이지스 인컴플러스 일반사모투자신탁 제1호(Class C-g),Fund,자펀드,클래스펀드,클래스,Y,운용,,,,980,4caf7f6faed940333943532269aaa1562c5e99808dac7771ca61b6060b684bbc
300005,인컴플러스1호(C-i),이지스 인컴플러스 일반사모투자신탁 제1호(Class C-i),Fund,자펀드,클래스펀드,클래스,Y,운용,,,,981,709c189744f431e838eef342dff0f5ffbf0540490b1e38ebaa5c849c5e0d5143
300006,하이일드공모주1호,이지스 하이일드 공모주 일반사모투자신탁 제1호,Fund,모펀드,멀티클래스(운용),클래스,Y,청산,"BBB+이하 채권, 공모주, 스팩, 이벤트 드리븐","남양저축은행, 대교홀딩스, 삼정저축은행, 우리금융저축은행, 이지스자산운용, 제이비우리캐피탈, 키움저축은행, 푸른저축은행",,982,b7894ae215848fe607b23e3ed08dd903ac8084b39cd1d3b6ce4ee77930fae9c0
300007,하이일드공모주1호(A),이지스 하이일드 공모주 일반사모투자신탁 제1호(Class A),Fund,자펀드,클래스펀드,클래스,Y,미설정,,,,983,23001df1aa8f85cfc61eb2d23c96e5b178d627eb14fb509ddfabed5cedde11b9
300008,하이일드공모주1호(C),이지스 하이일드 공모주 일반사모투자신탁 제1호(Class C),Fund,자펀드,클래스펀드,클래스,Y,미설정,,,,984,b3c525cc2edc4e31a93a510350b8069ba7fd179f3f1a690684a826875687be0a
300009,하이일드공모주1호(C-i),이지스 하이일드 공모주 일반사모투자신탁 제1호(Class C-i),Fund,자펀드,클래스펀드,클래스,Y,청산,,,,985,38e57134bc4ad3d06fe15782a6b84ef6eb7b07533d77f2fecc424e88bc888062
300010,다이나믹글로벌2호,이지스다이나믹글로벌리츠일반사모투자신탁2호,Fund,일반펀드,일반펀드,일반,Y,청산,"글로벌 리츠, 해외 주식",,,986,d55735ab7e9b4bd01f3d18e3054de88019773931a08d5c0c8999ddb546dde50a
300011,올인원K리츠,이지스K-리츠올인원일반사모투자신탁,Fund,일반펀드,일반펀드,일반,Y,청산,"국내 상장 리츠, 리츠IPO",,,987,87dfd8a606c73a0a3c84c6606b5455f9d5f4854386d0c126a6cc7f99295f6532
300012,멀티인컴4호,이지스 멀티인컴 일반사모투자신탁 제4호,Fund,모펀드,멀티클래스(운용),클래스,Y,청산,"국내 상장 리츠, 신주인수권증서, 공모주",,,988,5be984bd775f3ae2721c24bbed919ae544642f83dfea9f1770c61b7d37bc2fd0
300013,멀티인컴4호(A),이지스 멀티인컴 일반사모투자신탁 제4호(class A),Fund,자펀드,클래스펀드,클래스,Y,청산,,,,989,8df5c3a087cf4ac48394ff17aa74d05a163b7fe436a0b7788a4d14fb97444b14
300014,멀티인컴4호(C-i),이지스 멀티인컴 일반사모투자신탁 제4호(class C-i),Fund,자펀드,클래스펀드,클래스,Y,청산,,,,990,db24b40b017078be42a133e267ff02a560d226157ea058f974826e5d2e904d2d
300015,K리츠포커스,이지스K리츠포커스일반사모부동산투자신탁,Fund,일반펀드,일반펀드,일반,Y,운용,국내 리츠,사립학교교직원연금공단,,991,9da93a384d8f6b62c6db1f8e04c19e656cbfa06b88beaa3df538b87b266168f9
300016,멀티인컴5호,이지스 멀티인컴 일반사모투자신탁 제5호,Fund,일반펀드,일반펀드,일반,Y,청산,"상장 리츠 메자닌, 국내 상장 리츠, 이벤트 드리븐",하나증권,,992,40a0076450b26c27a5b16407d696c42f4337f6ef5100b4e9512bdd36e1672af9
300017,공모주2호,이지스 공모주 일반사모투자신탁제2호,Fund,일반펀드,일반펀드,일반,Y,운용,"공모주, 스팩",,,993,0946f341fcf3275c382e159e2b8c25b3b4024a6bec7cc0055026d9934f1a6335
300018,멀티드래곤1호,이지스멀티드래곤일반사모투자신탁제1호,Fund,일반펀드,일반펀드,일반,Y,운용,"메자닌, 공모주, 이벤트 드리븐","다올저축은행, 이지스자산운용, 푸른저축은행",,994,8ad2b7ff60545d4e03ffcfa9e1a82d77879c53c144dd9ddf9dbb98f50ebf65f4
300019,인컴플러스2호,이지스 인컴플러스 일반사모투자신탁 제2호,Fund,일반펀드,일반펀드,일반,Y,운용,AA- 이상 채권,"엔티아이, 연초생산안정화재단",,995,e7e542f0cfae9fbaf2d95f2cd698665fd57f34b13180f5564214c709d0b5a8f9
300020,인컴플러스3호,이지스 인컴플러스 일반사모투자신탁 제3호,Fund,일반펀드,일반펀드,일반,Y,청산,"AA+ 이상 채권, 공모주, 스팩",,,996,a2dc8e4c20967d22bb7c2f83b64d2bbff7748d89599031ff15025786a435a1de
300028,K본드알파2호,이지스K본드알파일반사모투자신탁제2호,Fund,모펀드,멀티클래스(운용),클래스,Y,청산,"상장리츠 발행 채권, 국내 주식, 공모주, 스팩, ETF",,,997,980b1806cb8fa4e7972dbf7019cb3d4e1960fb7e07c047cd7d3b097a577d8b26
300029,K본드알파2호(A),이지스K본드알파일반사모투자신탁제2호(Class A),Fund,자펀드,클래스펀드,클래스,N,청산,,,,998,963f01d6c95f4c26027d34ae719feb666ab1459f14602b0d1578288278e5fb69
300030,K본드알파2호(C1),이지스K본드알파일반사모투자신탁제2호(Class C1),Fund,자펀드,클래스펀드,클래스,N,청산,,,,999,9a1fbb9b2cf4e6bbb3261de187191ebea42bd82f0dee2821b43b7e30797e54b4
300031,K본드알파2호(C2),이지스K본드알파일반사모투자신탁제2호(Class C2),Fund,자펀드,클래스펀드,클래스,N,청산,,,,1000,e049e178e6ca0be646f86e5fc32bc5bd35b63cc4bf7daae32d890da793b8bf13
300032,하이일드2호,이지스하이일드공모주일반사모투자신탁제2호,Fund,모펀드,멀티클래스(운용),클래스,Y,청산,"BBB+ 이하 채권, 공모주, 스팩, 이벤트 드리븐",,,1001,a0719abeabd96fe53365e28eb787b14b20983c4a32a8573e2023ae9cf395d86b
300033,하이일드2호(A),이지스하이일드공모주일반사모투자신탁제2호(Class A),Fund,자펀드,클래스펀드,클래스,Y,청산,,,,1002,62280f323a83f767299ed5d5f09d50d4e6f6900af6e584655fe997b695040f30
300034,하이일드2호(C1),이지스하이일드공모주일반사모투자신탁제2호(Class C1),Fund,자펀드,클래스펀드,클래스,Y,미설정,,,,1003,34d9e6cf610442c2fae1ab7d6e013a460035c2c54d9c7bfd248848da47fbf726
300035,하이일드2호(C2),이지스하이일드공모주일반사모투자신탁제2호(Class C2),Fund,자펀드,클래스펀드,클래스,Y,청산,,,,1004,a4e67e615c7628186d9f083714b53e48f7c5caa34afc216c88db768b398f2d8b
300036,셀렉K리츠목표달성형,이지스셀렉트K리츠목표달성형일반사모투자신탁,Fund,일반펀드,일반펀드,일반,Y,청산,국내 상장 리츠,,,1005,a1bd597bdb8c92265d8a7309d80af2cbcb4f752dc3365188110ca07e2cbfdf7d
300037,블루ON1호,이지스블루ON일반사모투자신탁제1호,Fund,일반펀드,일반펀드,일반,Y,운용,"채권, 메자닌, 국내 주식, ETF, 상장 리츠, 공모주, 이벤트 드리븐","연초생산안정화재단, 엽연초생산협동조합중앙회",,1006,226280e462e7deb447ded87436c9250cacccd86f3d932d0fd2f31ca018d4711b
300038,리츠포트폴리오3호,이지스리츠포트폴리오일반사모부동산투자신탁제3호,Fund,일반펀드,일반펀드,일반,Y,운용,"국내 리츠, 글로벌 리츠","고용노동부 산재보험기금, 이지스자산운용",,1007,7e35afcb47fa6d59ca62de0a8fb49eb1d95b9bf8ff70c0f85101c39975e9effe
300039,멀티드래곤2호,이지스멀티드래곤일반사모투자신탁제2호,Fund,일반펀드,일반펀드,일반,Y,운용,"집합투자증권, 조합 출자지분, 메자닌, 이벤트 드리븐, 공모주, 스팩, ETF","태재홀딩스, 하나은행",,1008,6a1123b7a7fdae2005ff6893b8b70396eb763d5e6f49a5c0777703be539e3525
300040,그린ON1호,이지스그린ON일반사모투자신탁제1호,Fund,모펀드,멀티클래스(운용),클래스,Y,청산,"국내 상장 리츠, 인프라 펀드, 주식, ETF",,,1009,8d5a51834a6bd576b6836bc729f2921cb283171fcc91f939993f8cc58c0f998e
300041,그린ON1호(A),이지스그린ON일반사모투자신탁제1호(Class A),Fund,자펀드,클래스펀드,클래스,Y,청산,,,,1010,cf64a533017a1c10546a3507eae9f9224ce2979341ebbfa594a84092cb606bc1
300042,그린ON1호(C),이지스그린ON일반사모투자신탁제1호(Class C),Fund,,해당없음,,Y,미설정,,,,1011,6dbe976d33136b2c4f3ad6d7709d2d3166c7ac1210aff23dda8b1e231c78baea
300043,그린ON1호(C-i),이지스그린ON일반사모투자신탁제1호(Class C-i),Fund,자펀드,클래스펀드,클래스,Y,미설정,,,,1012,60e81b332cabc6a6a45246638f7775df4498bb33c2f19220093ee9b5c9dab702
300044,코스닥벤처2호,이지스코스닥벤처일반사모투자신탁제2호,Fund,일반펀드,일반펀드,일반,Y,운용,"메자닌, 공모주, 이벤트 드리븐, 스팩","DB캐피탈, HB저축은행, 남양저축은행, 세람저축은행, 에스비아이저축은행, 오투저축은행, 이지스자산운용 고유자금, 인성저축은행, 푸른저축은행, 한성저축은행",,1013,c9776b726149c38f24b10fcc630b0f5addbddc5effc493207b061080850bc38c
300046,B-프런티어1호,이지스B-프런티어일반사모투자신탁제1호,Fund,일반펀드,일반펀드,일반,Y,운용,ETF,"디에스자산운용, 신한투자증권, 아테나자산운용, 이지스자산운용 고유자금",,1014,3189ef42eea7581a991376e86c00658a293f20bfb0d2f22453644616195107f2
300047,그린ON2호,이지스그린ON일반사모투자신탁제2호,Fund,모펀드,멀티클래스(운용),클래스,Y,청산,"공모주, 스팩, 국내 주식, 집합투자증권, 레포","리테일투자자, 이지스자산운용, 인성저축은행, 태재홀딩스, 푸른저축은행, 한세실업, 한세예스24홀딩스",,1015,d265400ef616f722997cea3e4753396f44c6055c01830cb65eb17ec8703a1b4e
300048,그린ON2호(A),이지스그린ON일반사모투자신탁제2호(Class A),Fund,자펀드,클래스펀드,클래스,Y,청산,,,,1016,76514c4943422f18f10dfb28df26df6cae1fae15ccb170c08f52ef637596d8c3
300049,그린ON2호(I),이지스그린ON일반사모투자신탁제2호(Class I),Fund,자펀드,클래스펀드,클래스,Y,청산,,,,1017,1d1ddd2d23a6745cf338910d33ac3d493a6437d40ee9a9fc9560304f483d478b
300050,멀티드래곤4호,이지스멀티드래곤일반사모투자신탁제4호,Fund,일반펀드,일반펀드,일반,Y,운용,"BBB+ 이하 채권, 공모주, 스팩, ETF, 이벤트 드리븐, 레포","남양저축은행, 이지스자산운용, 이지스자산운용 고유자금, 제이비우리캐피탈, 하나은행",,1018,2bf072172961ad873adfc3b60549d495f9485859e193c661b9d03204cca5c98d
300051,BDC1호,이지스BDC플러스일반사모투자신탁1호,Fund,일반펀드,일반펀드,일반,Y,청산,"미국상장BDC, 공모주 집합투자증권, ETF, 채권, 국내 MMF",,,1019,f06f2204000e0a1c18e4427c0ece1cedf8e32e8fa6a5885732be161b02fa6664
300052,멀티드래곤5호,이지스멀티드래곤일반사모투자신탁제5호,Fund,일반펀드,일반펀드,일반,Y,운용,"메자닌, 이벤트 드리븐, 공모주, ETF, 채권","다올저축은행, 이지스자산운용, 인성저축은행, 푸른저축은행",,1020,972cb73ec5d91fe41323e49cecd676491186df7feadac7140823c86e307f3181
300053,리츠섹터SMA2호,이지스글로벌리츠섹터포커스SMA일반사모부동산투자신탁2호,Fund,일반펀드,일반펀드,일반,Y,운용,글로벌 리츠,대한지방행정공제회,,1021,d114a68909343fc6d7a65c333dca7bed29b6e5d1d4f4b51eee101f43f54a299b
300054,그린ON3호,이지스그린ON일반사모투자신탁제3호,Fund,모펀드,멀티클래스(운용),클래스,Y,청산,"국내 상장 리츠, 주식, ETF, 공모주, 이벤트 드리븐","유진투자선물, 하나증권WM(리테일)",,1022,b069a5a279a4bb562bf1acdf637c63e2e0e996ca8acac924c5f02cdfd1fab4a2
